F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,target,file
33.36075973510742,0.1130162924528122,32.25566482543945,33.32867431640625,35.014644622802734,2.7589797973632812,351.9791259765625,570.9811401367188,78.74186706542969,149.34213256835938,1.1040443181991577,0.5586685538291931,0.5804176926612854,0.9784614443778992,1.5471831560134888,0.9667654633522034,15.299080848693848,8.707392692565918,12.174551010131836,7.735908508300781,1.0690861940383911,1.899174451828003,17.870912551879883,0.6680453419685364,2.889650344848633,4.915194988250732,4.661942481994629,3.5630757808685303,-3.3886613845825195,-4.448890209197998,0.0186464786529541,2.198444128036499,1.155322551727295,0.6894449591636658,6.782415866851807,0.5866879224777222,-1.3878625631332397,-9.362074851989746,12.336262702941895,1.0726901292800903,491.6571044921875,0.3471515476703644,1188.7100830078125,0.2034687101840973,-65.4609603881836,-1.326649785041809,1546.5665283203125,0.16302786767482758,875.4332885742188,0.46928009390830994,-66.74324035644531,-1.2166574001312256,2555.1572265625,0.08643101155757904,929.9319458007812,0.5544391870498657,-69.22176361083984,-1.1474848985671997,-10.623270034790039,-0.6451108455657959,20.30590057373047,0.43564361333847046,-0.01980031654238701,-2.155184030532837,-0.018513275310397148,-0.7402445673942566,0.9689586758613586,1.6800594329833984,22.1473331451416,0.39801421761512756,0.6481642127037048,20.778797149658203,3.5023066997528076,5.124046802520752,-7.171585559844971,-2.125462532043457,-10.87439250946045,20.094051361083984,-0.06269582360982895,-0.00821423064917326,1.3094422817230225,3.726370334625244,2.5032310485839844,0.2754075825214386,0.28466007113456726,0.1185266450047493,0.1766619086265564,-21.469619750976562,1.0,29_PF42_3
28.141464233398438,0.1970841884613037,26.21071434020996,29.375951766967773,31.13856315612793,4.927847862243652,286.3773498535156,329.6082763671875,163.86395263671875,257.1767883300781,0.19211356341838837,0.6753982901573181,0.08801542967557907,0.16659913957118988,0.2777378261089325,0.18972235918045044,3.181290626525879,2.6748316287994385,2.282151937484741,1.9722723960876465,0.09911694377660751,2.15374493598938,14.659156799316406,0.861151933670044,11.860160827636719,0.920900821685791,10.831352233886719,1.5346256494522095,-0.6785311698913574,3.7161614894866943,0.045906469225883484,1.906071662902832,1.3407694101333618,0.7912073731422424,4.119739532470703,1.227251410484314,0.6752644181251526,14.265820503234863,17.92736053466797,0.7244541049003601,456.012451171875,0.3570735454559326,1090.194580078125,0.21734316647052765,-100.7835464477539,-0.9239159226417542,1501.4180908203125,0.17219527065753937,736.6323852539062,0.4872848093509674,-105.7470474243164,-0.8172397613525391,2596.131103515625,0.08410438895225525,712.9628295898438,0.623263418674469,-107.65967559814453,-0.7839166522026062,-13.688874244689941,-0.48482832312583923,22.414512634277344,0.3491647243499756,-0.007811172399669886,-3.837702512741089,-0.018729103729128838,-0.6850350499153137,0.11234647035598755,1.8882312774658203,21.3697566986084,0.4123237133026123,11.874382972717285,0.9392855167388916,11.874251365661621,1.938247561454773,-8.173044204711914,-2.2676026821136475,-13.496953010559082,23.261545181274414,-0.051324713975191116,-0.0053142644464969635,0.08512870222330093,3.070338249206543,3.0171959400177,0.1709897518157959,0.15995454788208008,0.15787403285503387,0.20070499181747437,-41.911460876464844,1.0,68_PF43_3
32.723758697509766,0.10732568800449371,30.775630950927734,32.544403076171875,35.3221549987793,4.54652214050293,157.0873565673828,218.23451232910156,78.32301330566406,138.31309509277344,0.6481541991233826,0.5682252645492554,0.2854733169078827,0.5977795124053955,0.9692001938819885,0.6837267279624939,9.342047691345215,5.0159993171691895,7.265458106994629,4.416646957397461,0.39158105850219727,0.8636060953140259,24.406492233276367,0.5881715416908264,11.379902839660645,1.198409914970398,-2.425173044204712,-0.48335281014442444,-14.488115310668945,-0.3526768088340759,0.023800186812877655,1.8103975057601929,1.2039777040481567,0.8014686107635498,7.286296367645264,0.5516400933265686,2.457913398742676,5.541163444519043,29.13441276550293,0.40243467688560486,525.4196166992188,0.2826038599014282,1300.4129638671875,0.16654054820537567,-52.068538665771484,-1.7117631435394287,1565.8377685546875,0.19203472137451172,1024.707763671875,0.3986981511116028,-60.867374420166016,-1.2787249088287354,2653.03369140625,0.11738530546426773,923.3795776367188,0.5079069137573242,-68.00408172607422,-1.0512220859527588,-17.633930206298828,-0.3748365640640259,29.33865737915039,0.253705233335495,0.017063822597265244,1.777290940284729,-0.033303726464509964,-0.4265468716621399,0.45248115062713623,0.7055251598358154,29.330799102783203,0.35237857699394226,11.570343971252441,1.2785757780075073,-2.744326591491699,-3.104269504547119,-20.148080825805664,-0.7611011862754822,-13.553935050964355,23.794803619384766,-0.04690998047590256,-0.01079963706433773,0.21455737948417664,4.598979473114014,1.9730777740478516,0.4157613515853882,0.33846187591552734,0.13848143815994263,0.14879019558429718,-30.098064422607422,0.0,05_CF41_3
27.331697463989258,0.12715661525726318,25.527406692504883,26.9354190826416,28.603675842285156,3.076268434524536,167.7022247314453,184.72406005859375,60.82411575317383,139.4893341064453,0.46478283405303955,0.5725102424621582,0.22223488986492157,0.4323444366455078,0.6456610560417175,0.42342615127563477,6.2206196784973145,4.344130039215088,4.527286529541016,4.136316776275635,0.24023525416851044,0.8690261840820312,21.452611923217773,0.542889416217804,12.346049308776855,0.8038212656974792,10.532876014709473,1.5688276290893555,-0.2539830207824707,7.305272579193115,0.021641375496983528,2.159388542175293,0.9538540244102478,0.7459776401519775,5.393128871917725,0.5673496127128601,7.083181858062744,1.6261066198349,22.63741111755371,0.4072936475276947,444.9743957519531,0.2830996811389923,1127.8048095703125,0.18251918256282806,-59.931610107421875,-1.4085766077041626,1481.7315673828125,0.16230501234531403,878.5986328125,0.39074528217315674,-69.17264556884766,-1.12095046043396,2468.529052734375,0.086774080991745,787.3639526367188,0.45106664299964905,-71.36580657958984,-1.0619992017745972,-15.980877876281738,-0.3976917266845703,24.401052474975586,0.3329174518585205,-0.01852155104279518,-2.3773739337921143,-0.025002548471093178,-0.5001036524772644,0.2756989300251007,0.7953541278839111,26.49102210998535,0.3152337372303009,13.105443000793457,0.8111667633056641,11.370933532714844,1.6663230657577515,-1.7860647439956665,-218.9781036376953,-12.492703437805176,22.958702087402344,-0.04448361322283745,-0.00805740151554346,0.1504102200269699,2.660017728805542,1.6710532903671265,0.4332694113254547,0.4096545875072479,0.18764376640319824,0.3237582743167877,-34.492557525634766,1.0,32_PF51_2
29.801727294921875,0.10578610748052597,27.886661529541016,29.71599769592285,31.878278732299805,3.991617202758789,101.3488540649414,164.9447784423828,47.292781829833984,77.14207458496094,0.42217978835105896,0.42429229617118835,0.2546428143978119,0.399245947599411,0.5536739230155945,0.2990311086177826,5.5734100341796875,4.024991035461426,3.2969887256622314,2.717261791229248,0.258110374212265,0.6311838030815125,15.646659851074219,0.7128748297691345,17.086206436157227,0.4823060929775238,5.794278621673584,1.895220398902893,-4.521225929260254,0.1909705549478531,0.025478629395365715,1.5089800357818604,1.1921998262405396,0.5860300660133362,5.646122455596924,0.4921470284461975,1.047162652015686,8.003497123718262,23.255111694335938,0.2725575566291809,494.1919860839844,0.2058635652065277,1189.8623046875,0.13842366635799408,-69.2208023071289,-1.1184717416763306,1562.0150146484375,0.16361093521118164,1089.0015869140625,0.3702692687511444,-81.26306915283203,-0.8151613473892212,2556.25830078125,0.09151694923639297,771.8942260742188,0.4592246115207672,-82.42118835449219,-0.7963741421699524,-18.193849563598633,-0.2592453360557556,25.3577880859375,0.23042787611484528,-0.012393590994179249,-1.9164289236068726,-0.03578096255660057,-0.3351008892059326,0.28704994916915894,0.5580015182495117,21.796985626220703,0.3293566405773163,17.986722946166992,0.44863107800483704,5.717293739318848,2.1776881217956543,-10.832021713256836,-1.2959129810333252,-14.401947975158691,23.109128952026367,-0.05886409804224968,-0.010249175131320953,0.20238040387630463,4.848175525665283,3.5496509075164795,0.21028217673301697,0.16152694821357727,0.10944195091724396,0.12851658463478088,-36.32053756713867,0.0,57_CF25_3
31.408042907714844,0.14833590388298035,29.176965713500977,31.407047271728516,34.42019271850586,5.243224143981934,200.1984405517578,209.37973022460938,58.44147872924805,63.168270111083984,0.5704646110534668,0.5450212955474854,0.290374755859375,0.49368467926979065,0.8080303072929382,0.5176555514335632,7.418898582458496,4.520880222320557,4.417381763458252,3.0071420669555664,0.35029295086860657,0.783435583114624,18.004653930664062,0.6755995750427246,9.70666790008545,2.6813504695892334,-0.6309229135513306,-1.226930856704712,-5.152461528778076,-2.2372024059295654,0.034718189388513565,1.8518781661987305,1.0880988836288452,0.7214910387992859,5.78502082824707,0.6861708760261536,0.14304348826408386,-8.114697456359863,21.25346565246582,0.45598292350769043,480.8863525390625,0.23595567047595978,1217.6666259765625,0.1550752967596054,-67.6790542602539,-1.417056679725647,1468.0693359375,0.1480030119419098,1136.05322265625,0.3457019329071045,-74.48524475097656,-1.1369484663009644,2513.16845703125,0.08405514806509018,775.6663208007812,0.4560304582118988,-78.38990020751953,-1.0271319150924683,-15.19800090789795,-0.4925104081630707,25.007577896118164,0.3012775182723999,-0.005412111058831215,0.7890328168869019,-0.025258589535951614,-0.6428651213645935,0.40003693103790283,0.6932072639465332,23.67622947692871,0.3618772029876709,9.913320541381836,-74.41809844970703,-1.3958451747894287,9.049056053161621,-9.098081588745117,-0.7922521829605103,-12.761177062988281,23.129100799560547,-0.057838987559080124,-0.00811808556318283,0.2879302501678467,3.674661636352539,2.299700975418091,0.3139548599720001,0.22666354477405548,0.1542847603559494,0.16272716224193573,-32.246150970458984,0.0,31_CF55_2
23.81326675415039,0.19300390779972076,21.03246307373047,24.89779281616211,27.090038299560547,6.057577133178711,209.16287231445312,260.01776123046875,94.1492919921875,119.84501647949219,0.4592518210411072,0.6479707360267639,0.18739834427833557,0.38803553581237793,0.6836885809898376,0.4962902367115021,5.714186191558838,3.6991024017333984,3.465280055999756,2.435380458831787,0.34706956148147583,0.7502621412277222,24.0844669342041,0.49475371837615967,15.646156311035156,0.5325196385383606,17.771595001220703,0.6326329112052917,8.466678619384766,1.1643917560577393,0.057107049971818924,1.9083120822906494,1.1963911056518555,0.7311527729034424,3.645772933959961,1.1573131084442139,3.212225914001465,4.007013320922852,26.401853561401367,0.38029733300209045,450.2676086425781,0.33854174613952637,1214.958740234375,0.16648922860622406,-68.88080596923828,-1.2365058660507202,1519.669921875,0.14504893124103546,933.63818359375,0.3644784092903137,-80.90826416015625,-0.947499692440033,2553.4755859375,0.09499064832925797,909.6875,0.42747780680656433,-84.22347259521484,-0.8839257955551147,-21.808244705200195,-0.2590087056159973,30.987598419189453,0.214309424161911,-0.030366912484169006,-1.0453903675079346,-0.02001326158642769,-0.5668903589248657,0.4288758635520935,0.6059129238128662,29.842716217041016,0.2877141237258911,17.282917022705078,0.513329029083252,20.981678009033203,0.5398212671279907,7.953295707702637,1.3896801471710205,-18.099666595458984,29.518863677978516,-0.06651905179023743,-0.0063074203208088875,0.15214595198631287,2.1271474361419678,1.4537967443466187,0.477588415145874,0.5824111104011536,0.24902306497097015,0.39959487318992615,-29.951900482177734,1.0,06_PM64_2
32.973716735839844,0.1338830292224884,32.35139465332031,33.655521392822266,35.31085205078125,2.9594533443450928,226.16400146484375,304.39727783203125,102.92112731933594,152.728759765625,0.5619126558303833,0.49207571148872375,0.3180348873138428,0.49750733375549316,0.7914402484893799,0.4734053909778595,5.810395240783691,3.041264057159424,3.710360050201416,2.2872509956359863,0.5710826516151428,0.9242013692855835,21.55669403076172,0.4773065149784088,8.316340446472168,0.5944769978523254,0.43724682927131653,7.952125072479248,0.6410421133041382,1.1741887331008911,0.03289833664894104,2.11806321144104,1.1151041984558105,0.6143246293067932,6.121729373931885,0.6591864824295044,1.0410716533660889,16.80807876586914,20.339223861694336,0.5146621465682983,487.10626220703125,0.22565263509750366,1196.330322265625,0.16236627101898193,-68.7479476928711,-1.3417038917541504,1533.427001953125,0.13109712302684784,1022.1539306640625,0.3027668297290802,-74.69158172607422,-1.1380350589752197,2550.078125,0.07931962609291077,975.9383544921875,0.3807907700538635,-79.1214599609375,-1.0331768989562988,-16.522951126098633,-0.3993390202522278,27.538448333740234,0.26026493310928345,-0.02899230644106865,-1.2607721090316772,-0.02506432496011257,-0.5413421988487244,0.5488690733909607,0.786468505859375,26.073272705078125,0.2762964963912964,6.282145023345947,1.0065717697143555,-1.2364174127578735,79.17430877685547,-2.935844659805298,-3.6675236225128174,-20.4337100982666,31.56451416015625,-0.0787009671330452,-0.013232460245490074,0.6236680746078491,3.1865735054016113,2.1969707012176514,0.31106263399124146,0.29688066244125366,0.1562059074640274,0.15957221388816833,-30.13543128967285,0.0,40_CF59_1
32.467952728271484,0.16420766711235046,31.433223724365234,32.8485221862793,35.318687438964844,3.885460138320923,240.25611877441406,381.140380859375,106.0985336303711,158.17919921875,0.8428959250450134,0.6591439843177795,0.39750173687934875,0.7009060978889465,1.2170192003250122,0.8195174336433411,12.300186157226562,9.062906265258789,9.308637619018555,7.440981388092041,0.670955240726471,2.052473545074463,15.895254135131836,0.7816029191017151,8.551360130310059,1.617455244064331,0.2217254489660263,-105.7005615234375,3.987861156463623,5.1533732414245605,0.02764488197863102,2.3166866302490234,0.9033800363540649,0.7703886032104492,6.703941345214844,0.6387637257575989,3.866729497909546,3.0032191276550293,16.882991790771484,0.6596373319625854,499.0096130371094,0.29055002331733704,1226.184814453125,0.1831352710723877,-64.86964416503906,-1.3756481409072876,1552.3392333984375,0.15348580479621887,991.3229370117188,0.46608129143714905,-69.66175842285156,-1.1794036626815796,2553.986328125,0.09969589859247208,1005.5908203125,0.5761352777481079,-71.71306610107422,-1.1238837242126465,-12.328622817993164,-0.5801975131034851,20.505224227905273,0.4414634108543396,-0.009139932692050934,-6.0555572509765625,-0.024569349363446236,-0.5794567465782166,0.6121730804443359,1.5463330745697021,21.01751136779785,0.4070628583431244,7.451079368591309,1.9868391752243042,-1.6849738359451294,-18.688875198364258,1.3244857788085938,-20.723800659179688,-12.356142044067383,21.764402389526367,-0.06476908177137375,-0.008288909681141376,0.7973049283027649,2.8017475605010986,2.2101621627807617,0.314220130443573,0.3496786952018738,0.13523347675800323,0.17083168029785156,-24.76437759399414,0.0,33_CF46_3
22.26107406616211,0.08809302747249603,20.926666259765625,22.222881317138672,23.80355453491211,2.8768882751464844,133.42356872558594,162.18112182617188,38.783050537109375,49.767333984375,0.1861884891986847,0.5767072439193726,0.08799470961093903,0.16549046337604523,0.26427093148231506,0.17627622187137604,2.069761276245117,1.368156909942627,1.6256917715072632,1.071542501449585,0.04929535090923309,0.7670931816101074,22.149499893188477,0.6816986799240112,10.870457649230957,0.8429362773895264,12.216053009033203,1.0768741369247437,11.321452140808105,0.8446691632270813,0.030391041189432144,1.5183559656143188,0.8851999640464783,0.9363328814506531,4.7850141525268555,0.6098628044128418,7.168476104736328,0.8961133360862732,27.54355239868164,0.2574228048324585,536.0740966796875,0.40897136926651,1304.4752197265625,0.1821865737438202,-74.37850952148438,-1.1495152711868286,1565.2734375,0.18194647133350372,987.8499755859375,0.31385135650634766,-82.87274169921875,-0.9131003618240356,2553.03662109375,0.14216198027133942,885.4326782226562,0.37796521186828613,-85.78937530517578,-0.8529784679412842,-19.672269821166992,-0.2742859125137329,28.32106590270996,0.22070415318012238,-0.02135625295341015,-2.0672707557678223,-0.016718940809369087,-0.7429072856903076,0.0621032640337944,0.6036158800125122,30.28521728515625,0.32048240303993225,14.246660232543945,0.5517349243164062,16.284460067749023,0.7981279492378235,12.346016883850098,0.8509029150009155,-8.463826179504395,18.72576332092285,-0.035654466599226,0.003898733528330922,0.024611487984657288,2.8666374683380127,1.5502843856811523,0.46774137020111084,0.3496837913990021,0.2551688253879547,0.34610944986343384,-43.937374114990234,1.0,56_PM57_4
